,price,quantity,aux_quantity,midprice,type_A,type_M,type_T,side_A,side_B
0,22520000000,226,0,22335000000.0,1,0,0,1,0
1,22530000000,1130,0,22330000000.0,1,0,0,1,0
2,22790000000,678,0,22330000000.0,1,0,0,1,0
3,22120000000,452,0,22320000000.0,1,0,0,0,1
4,22890000000,1356,0,22320000000.0,1,0,0,1,0
5,22120000000,226,0,22325000000.0,1,0,0,0,1
6,22540000000,226,0,22325000000.0,1,0,0,1,0
7,22120000000,226,0,22320000000.0,1,0,0,0,1
8,22520000000,226,0,22320000000.0,1,0,0,1,0
9,22500000000,226,0,22315000000.0,1,0,0,1,0
10,22880000000,1356,0,22315000000.0,1,0,0,1,0
11,22120000000,226,0,22420000000.0,1,0,0,0,1
12,22590000000,452,0,22420000000.0,1,0,0,1,0
13,22120000000,226,0,22320000000.0,1,0,0,0,1
14,22140000000,452,678,22320000000.0,0,1,0,0,1
15,22120000000,226,0,22330000000.0,1,0,0,0,1
16,22640000000,226,0,22330000000.0,1,0,0,1,0
17,22130000000,226,0,22535000000.0,1,0,0,0,1
18,22530000000,452,0,22535000000.0,1,0,0,1,0
19,22130000000,226,0,22325000000.0,1,0,0,0,1
20,22890000000,226,0,22325000000.0,1,0,0,1,0
21,22130000000,226,0,22330000000.0,1,0,0,0,1
22,22560000000,226,0,22330000000.0,1,0,0,1,0
23,22150000000,226,0,22340000000.0,1,0,0,0,1
24,22560000000,226,0,22340000000.0,1,0,0,1,0
25,22160000000,226,0,22345000000.0,1,0,0,0,1
26,22140000000,1130,1356,22345000000.0,0,1,0,0,1
27,22560000000,226,0,22320000000.0,1,0,0,1,0
28,22530000000,452,678,22320000000.0,0,1,0,1,0
29,22150000000,226,0,22355000000.0,1,0,0,0,1
30,22130000000,1130,1356,22355000000.0,0,1,0,0,1
31,22520000000,452,0,22335000000.0,1,0,0,1,0
32,22570000000,452,0,22335000000.0,1,0,0,1,0
33,22090000000,678,0,22395000000.0,1,0,0,0,1
34,22700000000,226,0,22395000000.0,1,0,0,1,0
35,22080000000,678,0,22430000000.0,1,0,0,0,1
36,22780000000,452,0,22430000000.0,1,0,0,1,0
37,22530000000,226,0,22330000000.0,1,0,0,1,0
38,22130000000,226,0,22330000000.0,1,0,0,0,1
39,22110000000,226,0,22375000000.0,1,0,0,0,1
40,22790000000,226,0,22375000000.0,1,0,0,1,0
41,22100000000,226,678,22440000000.0,0,1,0,0,1
42,22600000000,226,0,22440000000.0,1,0,0,1,0
43,22530000000,226,0,22330000000.0,1,0,0,1,0
44,22590000000,452,0,22330000000.0,1,0,0,1,0
45,22130000000,226,0,22325000000.0,1,0,0,0,1
46,22850000000,226,0,22325000000.0,1,0,0,1,0
47,22130000000,452,0,22330000000.0,1,0,0,0,1
48,22140000000,452,678,22330000000.0,0,1,0,0,1
49,22590000000,226,0,22360000000.0,1,0,0,1,0
50,22850000000,226,0,22360000000.0,1,0,0,1,0
51,22120000000,226,0,22325000000.0,1,0,0,0,1
52,22530000000,226,0,22325000000.0,1,0,0,1,0
53,22130000000,452,0,22330000000.0,1,0,0,0,1
54,22140000000,452,678,22330000000.0,0,1,0,0,1
55,22130000000,226,0,22355000000.0,1,0,0,0,1
56,22620000000,226,0,22355000000.0,1,0,0,1,0
57,22570000000,226,0,22320000000.0,1,0,0,1,0
58,22070000000,226,0,22320000000.0,1,0,0,0,1
59,22020000000,452,0,22290000000.0,1,0,0,0,1
60,22580000000,452,0,22290000000.0,1,0,0,1,0
61,22520000000,226,0,22300000000.0,1,0,0,1,0
62,22080000000,226,0,22300000000.0,1,0,0,0,1
63,22540000000,452,0,22305000000.0,1,0,0,1,0
64,22600000000,226,0,22305000000.0,1,0,0,1,0
65,22060000000,226,0,22310000000.0,1,0,0,0,1
66,22560000000,226,0,22310000000.0,1,0,0,1,0
67,21990000000,452,0,22285000000.0,1,0,0,0,1
68,22580000000,452,0,22285000000.0,1,0,0,1,0
69,22080000000,226,0,22300000000.0,1,0,0,0,1
70,22520000000,226,0,22300000000.0,1,0,0,1,0
71,22040000000,226,0,22285000000.0,1,0,0,0,1
72,22860000000,226,0,22285000000.0,1,0,0,1,0
73,22560000000,226,0,22275000000.0,1,0,0,1,0
74,22570000000,452,0,22275000000.0,1,0,0,1,0
75,22080000000,226,0,22305000000.0,1,0,0,0,1
76,22850000000,226,0,22305000000.0,1,0,0,1,0
77,22530000000,452,0,22190000000.0,1,0,0,1,0
78,22560000000,226,452,22190000000.0,0,1,0,1,0
79,22530000000,226,0,22260000000.0,1,0,0,1,0
80,22530000000,226,0,22260000000.0,1,0,0,1,0
81,22520000000,226,0,22255000000.0,1,0,0,1,0
82,23140000000,226,0,22255000000.0,1,0,0,1,0
83,22000000000,452,0,22265000000.0,1,0,0,0,1
84,23000000000,226,0,22265000000.0,1,0,0,1,0
85,22000000000,452,0,22295000000.0,1,0,0,0,1
86,23140000000,226,0,22295000000.0,1,0,0,1,0
87,22530000000,226,0,22265000000.0,1,0,0,1,0
88,22580000000,226,0,22265000000.0,1,0,0,1,0
89,22000000000,452,0,22270000000.0,1,0,0,0,1
90,22540000000,226,452,22270000000.0,0,1,0,1,0
91,22610000000,678,0,22240000000.0,1,0,0,1,0
92,21850000000,452,0,22240000000.0,1,0,0,0,1
93,21990000000,452,0,22260000000.0,1,0,0,0,1
94,22530000000,226,0,22260000000.0,1,0,0,1,0
95,22540000000,226,0,22235000000.0,1,0,0,1,0
96,23000000000,226,0,22235000000.0,1,0,0,1,0
97,22590000000,226,0,22285000000.0,1,0,0,1,0
98,23020000000,226,0,22285000000.0,1,0,0,1,0
99,21990000000,452,0,22260000000.0,1,0,0,0,1
100,21970000000,226,0,22260000000.0,1,0,0,0,1
101,21850000000,678,0,22220000000.0,1,0,0,0,1
102,23000000000,226,0,22220000000.0,1,0,0,1,0
103,21980000000,452,0,22280000000.0,1,0,0,0,1
104,23020000000,226,0,22280000000.0,1,0,0,1,0
105,21850000000,678,0,22190000000.0,1,0,0,0,1
106,22530000000,226,0,22190000000.0,1,0,0,1,0
107,22540000000,226,0,22260000000.0,1,0,0,1,0
108,23020000000,226,0,22260000000.0,1,0,0,1,0
109,22530000000,226,0,22255000000.0,1,0,0,1,0
110,21980000000,452,0,22255000000.0,1,0,0,0,1
111,21960000000,226,0,22250000000.0,1,0,0,0,1
112,22540000000,226,0,22250000000.0,1,0,0,1,0
113,21850000000,678,0,22200000000.0,1,0,0,0,1
114,22560000000,452,678,22200000000.0,0,1,0,1,0
115,22530000000,226,0,22255000000.0,1,0,0,1,0
116,23140000000,226,0,22255000000.0,1,0,0,1,0
117,22530000000,226,0,22260000000.0,1,0,0,1,0
118,22000000000,452,0,22260000000.0,1,0,0,0,1
119,22020000000,1130,0,22270000000.0,1,0,0,0,1
120,22540000000,678,0,22270000000.0,1,0,0,1,0
121,22060000000,452,0,22290000000.0,1,0,0,0,1
122,22540000000,678,0,22290000000.0,1,0,0,1,0
123,22050000000,452,0,22285000000.0,1,0,0,0,1
124,22520000000,452,678,22285000000.0,0,1,0,1,0
125,22040000000,226,0,22290000000.0,1,0,0,0,1
126,22530000000,226,0,22290000000.0,1,0,0,1,0
127,22050000000,226,0,22285000000.0,1,0,0,0,1
128,21990000000,452,678,22285000000.0,0,1,0,0,1
129,22520000000,226,678,22250000000.0,0,1,0,1,0
130,22530000000,226,0,22250000000.0,1,0,0,1,0
131,22520000000,678,0,22255000000.0,1,0,0,1,0
132,22910000000,226,0,22255000000.0,1,0,0,1,0
133,22050000000,678,1130,22295000000.0,0,1,0,0,1
134,22020000000,226,0,22295000000.0,1,0,0,0,1
135,21980000000,452,0,22265000000.0,1,0,0,0,1
136,22000000000,226,0,22265000000.0,1,0,0,0,1
137,21980000000,452,0,22270000000.0,1,0,0,0,1
138,22540000000,226,0,22270000000.0,1,0,0,1,0
139,21980000000,452,0,22265000000.0,1,0,0,0,1
140,22560000000,678,0,22265000000.0,1,0,0,1,0
141,22540000000,678,0,22270000000.0,1,0,0,1,0
142,22000000000,226,0,22270000000.0,1,0,0,0,1
143,22680000000,226,0,22330000000.0,1,0,0,1,0
144,23100000000,226,0,22330000000.0,1,0,0,1,0
145,22530000000,904,0,22255000000.0,1,0,0,1,0
146,22960000000,226,0,22255000000.0,1,0,0,1,0
147,22520000000,1130,0,22265000000.0,1,0,0,1,0
148,22490000000,226,0,22265000000.0,1,0,0,1,0
149,22530000000,678,0,22260000000.0,1,0,0,1,0
150,22980000000,226,0,22260000000.0,1,0,0,1,0
151,22490000000,226,0,22250000000.0,1,0,0,1,0
152,22010000000,452,0,22250000000.0,1,0,0,0,1
153,21970000000,226,0,22235000000.0,1,0,0,0,1
154,22500000000,452,0,22235000000.0,1,0,0,1,0
155,22490000000,226,0,22225000000.0,1,0,0,1,0
156,22490000000,226,0,22225000000.0,1,0,0,1,0
157,22510000000,226,0,22250000000.0,1,0,0,1,0
158,22540000000,678,0,22250000000.0,1,0,0,1,0
159,21990000000,226,0,22255000000.0,1,0,0,0,1
160,22520000000,904,0,22255000000.0,1,0,0,1,0
161,21970000000,678,0,22425000000.0,1,0,0,0,1
162,22880000000,226,0,22425000000.0,1,0,0,1,0
163,21990000000,452,0,22250000000.0,1,0,0,0,1
164,22520000000,452,904,22250000000.0,0,1,0,1,0
165,21970000000,452,0,22235000000.0,1,0,0,0,1
166,22510000000,226,0,22235000000.0,1,0,0,1,0
167,22490000000,226,0,22240000000.0,1,0,0,1,0
168,22500000000,226,452,22240000000.0,0,1,0,1,0
169,22500000000,452,0,22245000000.0,1,0,0,1,0
170,22540000000,452,0,22245000000.0,1,0,0,1,0
171,22490000000,226,0,22235000000.0,1,0,0,1,0
172,22520000000,452,678,22235000000.0,0,1,0,1,0
173,21970000000,452,0,22230000000.0,1,0,0,0,1
174,23100000000,226,0,22230000000.0,1,0,0,1,0
175,22510000000,226,0,22240000000.0,1,0,0,1,0
176,22750000000,226,0,22240000000.0,1,0,0,1,0
177,21980000000,452,0,22245000000.0,1,0,0,0,1
178,22750000000,226,0,22245000000.0,1,0,0,1,0
179,21980000000,452,0,22240000000.0,1,0,0,0,1
180,22520000000,1130,1356,22240000000.0,0,1,0,1,0
181,21980000000,452,0,22235000000.0,1,0,0,0,1
182,22500000000,226,0,22235000000.0,1,0,0,1,0
183,21980000000,452,0,22240000000.0,1,0,0,0,1
184,22500000000,226,0,22240000000.0,1,0,0,1,0
185,21980000000,452,0,22235000000.0,1,0,0,0,1
186,22140000000,226,0,22235000000.0,1,0,0,0,1
187,22490000000,226,452,22300000000.0,0,1,0,1,0
188,23100000000,226,0,22300000000.0,1,0,0,1,0
189,22060000000,452,0,22285000000.0,1,0,0,0,1
190,22540000000,678,0,22285000000.0,1,0,0,1,0
191,22500000000,226,0,22290000000.0,1,0,0,1,0
192,22540000000,226,678,22290000000.0,0,1,0,1,0
193,22490000000,226,0,22250000000.0,1,0,0,1,0
194,22520000000,1130,0,22250000000.0,1,0,0,1,0
195,21980000000,452,0,22245000000.0,1,0,0,0,1
196,22650000000,678,0,22245000000.0,1,0,0,1,0
197,22500000000,226,0,22250000000.0,1,0,0,1,0
198,22540000000,226,0,22250000000.0,1,0,0,1,0
199,22490000000,226,0,22245000000.0,1,0,0,1,0
200,22500000000,452,0,22245000000.0,1,0,0,1,0
201,22490000000,226,0,22235000000.0,1,0,0,1,0
202,22560000000,1130,0,22235000000.0,1,0,0,1,0
203,22490000000,678,0,22240000000.0,1,0,0,1,0
204,22500000000,678,0,22240000000.0,1,0,0,1,0
205,22700000000,226,0,22375000000.0,1,0,0,1,0
206,23100000000,226,0,22375000000.0,1,0,0,1,0
207,22020000000,226,0,22255000000.0,1,0,0,0,1
208,22490000000,226,0,22255000000.0,1,0,0,1,0
209,22500000000,452,0,22250000000.0,1,0,0,1,0
210,22530000000,226,0,22250000000.0,1,0,0,1,0
211,21980000000,452,0,22235000000.0,1,0,0,0,1
212,22740000000,226,0,22235000000.0,1,0,0,1,0
213,22490000000,226,0,22240000000.0,1,0,0,1,0
214,22520000000,452,0,22240000000.0,1,0,0,1,0
215,22020000000,226,0,22265000000.0,1,0,0,0,1
216,22560000000,1130,0,22265000000.0,1,0,0,1,0
217,21980000000,452,0,22240000000.0,1,0,0,0,1
218,22540000000,452,0,22240000000.0,1,0,0,1,0
219,22500000000,226,0,22245000000.0,1,0,0,1,0
220,23100000000,226,0,22245000000.0,1,0,0,1,0
221,22490000000,226,0,22255000000.0,1,0,0,1,0
222,22740000000,226,0,22255000000.0,1,0,0,1,0
223,22490000000,226,0,22235000000.0,1,0,0,1,0
224,22750000000,226,0,22235000000.0,1,0,0,1,0
225,21980000000,452,0,22240000000.0,1,0,0,0,1
226,22560000000,1130,0,22240000000.0,1,0,0,1,0
227,22490000000,678,0,22255000000.0,1,0,0,1,0
228,22020000000,226,0,22255000000.0,1,0,0,0,1
229,22520000000,226,0,22260000000.0,1,0,0,1,0
230,22500000000,452,0,22260000000.0,1,0,0,1,0
231,21980000000,452,0,22235000000.0,1,0,0,0,1
232,22520000000,452,0,22235000000.0,1,0,0,1,0
233,21990000000,452,0,22250000000.0,1,0,0,0,1
234,22560000000,1130,0,22250000000.0,1,0,0,1,0
235,22500000000,226,0,22260000000.0,1,0,0,1,0
236,23100000000,226,0,22260000000.0,1,0,0,1,0
237,22500000000,226,0,22240000000.0,1,0,0,1,0
238,22560000000,1130,0,22240000000.0,1,0,0,1,0
239,22020000000,226,0,22255000000.0,1,0,0,0,1
240,22560000000,1130,0,22255000000.0,1,0,0,1,0
241,22490000000,226,0,22235000000.0,1,0,0,1,0
242,23100000000,226,0,22235000000.0,1,0,0,1,0
243,22490000000,226,0,22240000000.0,1,0,0,1,0
244,22700000000,226,0,22240000000.0,1,0,0,1,0
245,22520000000,226,0,22285000000.0,1,0,0,1,0
246,22560000000,1130,0,22285000000.0,1,0,0,1,0
247,22490000000,678,0,22255000000.0,1,0,0,1,0
248,22020000000,226,0,22255000000.0,1,0,0,0,1
249,22000000000,452,0,22260000000.0,1,0,0,0,1
250,22530000000,226,0,22260000000.0,1,0,0,1,0
251,21980000000,452,0,22235000000.0,1,0,0,0,1
252,22520000000,452,0,22235000000.0,1,0,0,1,0
253,21990000000,452,0,22250000000.0,1,0,0,0,1
254,23100000000,226,0,22250000000.0,1,0,0,1,0
255,22020000000,226,0,22260000000.0,1,0,0,0,1
256,22610000000,226,0,22260000000.0,1,0,0,1,0
257,21980000000,452,0,22240000000.0,1,0,0,0,1
258,22740000000,226,0,22240000000.0,1,0,0,1,0
259,22020000000,226,0,22255000000.0,1,0,0,0,1
260,22560000000,1130,0,22255000000.0,1,0,0,1,0
261,22510000000,452,0,22235000000.0,1,0,0,1,0
262,22750000000,226,0,22235000000.0,1,0,0,1,0
263,21990000000,452,0,22245000000.0,1,0,0,0,1
264,22490000000,678,0,22245000000.0,1,0,0,1,0
265,22510000000,226,0,22280000000.0,1,0,0,1,0
266,22050000000,1130,0,22280000000.0,1,0,0,0,1
267,22540000000,678,0,22275000000.0,1,0,0,1,0
268,22560000000,1130,0,22275000000.0,1,0,0,1,0
269,22010000000,226,0,22250000000.0,1,0,0,0,1
270,22490000000,226,0,22250000000.0,1,0,0,1,0
271,22540000000,226,0,22270000000.0,1,0,0,1,0
272,22000000000,452,0,22270000000.0,1,0,0,0,1
273,22490000000,452,0,22255000000.0,1,0,0,1,0
274,22490000000,226,0,22255000000.0,1,0,0,1,0
275,21980000000,452,0,22235000000.0,1,0,0,0,1
276,22530000000,226,0,22235000000.0,1,0,0,1,0
277,22490000000,226,0,22240000000.0,1,0,0,1,0
278,23100000000,226,0,22240000000.0,1,0,0,1,0
279,22520000000,226,0,22265000000.0,1,0,0,1,0
280,22010000000,226,0,22265000000.0,1,0,0,0,1
281,22550000000,226,0,22275000000.0,1,0,0,1,0
282,22000000000,452,0,22275000000.0,1,0,0,0,1
283,22510000000,226,0,22265000000.0,1,0,0,1,0
284,23100000000,226,0,22265000000.0,1,0,0,1,0
285,21980000000,452,0,22240000000.0,1,0,0,0,1
286,23100000000,226,0,22240000000.0,1,0,0,1,0
287,21990000000,452,0,22245000000.0,1,0,0,0,1
288,22560000000,1130,0,22245000000.0,1,0,0,1,0
289,22490000000,226,0,22255000000.0,1,0,0,1,0
290,22540000000,226,0,22255000000.0,1,0,0,1,0
291,21980000000,452,0,22235000000.0,1,0,0,0,1
292,22510000000,226,0,22235000000.0,1,0,0,1,0
293,22490000000,226,0,22240000000.0,1,0,0,1,0
294,23100000000,226,0,22240000000.0,1,0,0,1,0
295,22010000000,226,0,22255000000.0,1,0,0,0,1
296,22500000000,226,0,22255000000.0,1,0,0,1,0
297,22540000000,226,0,22270000000.0,1,0,0,1,0
298,22730000000,226,0,22270000000.0,1,0,0,1,0
299,22490000000,226,0,22255000000.0,1,0,0,1,0
300,22560000000,1130,0,22255000000.0,1,0,0,1,0
301,21980000000,452,0,22235000000.0,1,0,0,0,1
302,22530000000,226,0,22235000000.0,1,0,0,1,0
303,21990000000,452,0,22240000000.0,1,0,0,0,1
304,22700000000,226,0,22240000000.0,1,0,0,1,0
305,22520000000,226,0,22285000000.0,1,0,0,1,0
306,22560000000,1130,0,22285000000.0,1,0,0,1,0
307,22510000000,226,0,22265000000.0,1,0,0,1,0
308,22020000000,226,0,22265000000.0,1,0,0,0,1
309,22000000000,452,0,22260000000.0,1,0,0,0,1
310,22540000000,226,0,22260000000.0,1,0,0,1,0
311,22510000000,226,0,22245000000.0,1,0,0,1,0
312,22010000000,226,0,22245000000.0,1,0,0,0,1
313,22050000000,678,1130,22315000000.0,0,1,0,0,1
314,22510000000,452,0,22315000000.0,1,0,0,1,0
315,22020000000,226,0,22260000000.0,1,0,0,0,1
316,22500000000,226,0,22260000000.0,1,0,0,1,0
317,22000000000,452,0,22265000000.0,1,0,0,0,1
318,22540000000,226,0,22265000000.0,1,0,0,1,0
319,22490000000,226,0,22235000000.0,1,0,0,1,0
320,22560000000,1130,0,22235000000.0,1,0,0,1,0
321,21990000000,452,0,22240000000.0,1,0,0,0,1
322,22560000000,1130,0,22240000000.0,1,0,0,1,0
323,22490000000,226,0,22255000000.0,1,0,0,1,0
324,22020000000,226,0,22255000000.0,1,0,0,0,1
325,22500000000,452,0,22250000000.0,1,0,0,1,0
326,22520000000,226,0,22250000000.0,1,0,0,1,0
327,21980000000,452,0,22235000000.0,1,0,0,0,1
328,22560000000,1130,0,22235000000.0,1,0,0,1,0
329,22490000000,678,0,22240000000.0,1,0,0,1,0
330,22740000000,226,0,22240000000.0,1,0,0,1,0
331,22000000000,452,0,22250000000.0,1,0,0,0,1
332,22500000000,452,0,22250000000.0,1,0,0,1,0
333,22490000000,226,0,22255000000.0,1,0,0,1,0
334,22930000000,226,0,22255000000.0,1,0,0,1,0
335,22510000000,226,0,22245000000.0,1,0,0,1,0
336,23100000000,226,0,22245000000.0,1,0,0,1,0
337,22490000000,226,0,22255000000.0,1,0,0,1,0
338,22600000000,226,0,22255000000.0,1,0,0,1,0
339,22490000000,226,0,22235000000.0,1,0,0,1,0
340,22930000000,226,0,22235000000.0,1,0,0,1,0
341,22490000000,226,0,22240000000.0,1,0,0,1,0
342,22560000000,226,0,22240000000.0,1,0,0,1,0
343,22070000000,226,0,22280000000.0,1,0,0,0,1
344,22490000000,678,0,22280000000.0,1,0,0,1,0
345,22530000000,226,0,22295000000.0,1,0,0,1,0
346,23100000000,226,0,22295000000.0,1,0,0,1,0
347,22530000000,226,0,22290000000.0,1,0,0,1,0
348,22050000000,226,0,22290000000.0,1,0,0,0,1
349,22040000000,226,0,22265000000.0,1,0,0,0,1
350,22560000000,226,0,22265000000.0,1,0,0,1,0
351,22060000000,226,0,22275000000.0,1,0,0,0,1
352,22490000000,678,0,22275000000.0,1,0,0,1,0
353,22530000000,226,0,22290000000.0,1,0,0,1,0
354,23100000000,226,0,22290000000.0,1,0,0,1,0
355,22000000000,678,0,22245000000.0,1,0,0,0,1
356,22490000000,678,0,22245000000.0,1,0,0,1,0
357,22070000000,226,0,22300000000.0,1,0,0,0,1
358,22830000000,226,0,22300000000.0,1,0,0,1,0
359,22500000000,226,0,22275000000.0,1,0,0,1,0
360,22050000000,226,0,22275000000.0,1,0,0,0,1
361,22520000000,452,0,22280000000.0,1,0,0,1,0
362,22040000000,226,0,22280000000.0,1,0,0,0,1
363,21980000000,678,0,22290000000.0,1,0,0,0,1
364,22650000000,678,0,22290000000.0,1,0,0,1,0
365,22050000000,226,0,22295000000.0,1,0,0,0,1
366,22540000000,226,0,22295000000.0,1,0,0,1,0
367,22040000000,226,0,22265000000.0,1,0,0,0,1
368,22490000000,226,0,22265000000.0,1,0,0,1,0
369,22510000000,452,0,22250000000.0,1,0,0,1,0
370,22510000000,226,452,22250000000.0,0,1,0,1,0
371,22490000000,226,0,22270000000.0,1,0,0,1,0
372,22050000000,226,0,22270000000.0,1,0,0,0,1
373,22510000000,226,0,22275000000.0,1,0,0,1,0
374,22040000000,226,0,22275000000.0,1,0,0,0,1
375,22500000000,226,0,22245000000.0,1,0,0,1,0
376,22650000000,678,0,22245000000.0,1,0,0,1,0
377,22010000000,226,0,22255000000.0,1,0,0,0,1
378,22500000000,452,0,22255000000.0,1,0,0,1,0
379,22490000000,226,0,22240000000.0,1,0,0,1,0
380,22000000000,226,0,22240000000.0,1,0,0,0,1
381,22040000000,678,1130,22270000000.0,0,1,0,0,1
382,22830000000,226,0,22270000000.0,1,0,0,1,0
383,22010000000,226,0,22250000000.0,1,0,0,0,1
384,22650000000,226,0,22250000000.0,1,0,0,1,0
385,22490000000,678,0,22240000000.0,1,0,0,1,0
386,22000000000,226,0,22240000000.0,1,0,0,0,1
387,22040000000,678,1130,22265000000.0,0,1,0,0,1
388,22490000000,226,678,22265000000.0,0,1,0,1,0
389,22010000000,226,0,22250000000.0,1,0,0,0,1
390,22490000000,678,0,22250000000.0,1,0,0,1,0
391,22000000000,452,0,22435000000.0,1,0,0,0,1
392,22830000000,226,0,22435000000.0,1,0,0,1,0
393,21990000000,452,0,22245000000.0,1,0,0,0,1
394,22000000000,226,0,22245000000.0,1,0,0,0,1
395,22040000000,678,1130,22295000000.0,0,1,0,0,1
396,22650000000,678,0,22295000000.0,1,0,0,1,0
397,22500000000,226,0,22255000000.0,1,0,0,1,0
398,22590000000,226,0,22255000000.0,1,0,0,1,0
399,22490000000,226,0,22240000000.0,1,0,0,1,0
400,22830000000,226,0,22240000000.0,1,0,0,1,0
401,22490000000,678,0,22250000000.0,1,0,0,1,0
402,22010000000,226,0,22250000000.0,1,0,0,0,1
403,22590000000,226,0,22295000000.0,1,0,0,1,0
404,22490000000,226,0,22295000000.0,1,0,0,1,0
405,21990000000,452,0,22240000000.0,1,0,0,0,1
406,22000000000,226,0,22240000000.0,1,0,0,0,1
407,22040000000,678,1130,22265000000.0,0,1,0,0,1
408,22650000000,678,0,22265000000.0,1,0,0,1,0
409,22490000000,678,0,22250000000.0,1,0,0,1,0
410,22010000000,226,0,22250000000.0,1,0,0,0,1
411,22530000000,226,0,22265000000.0,1,0,0,1,0
412,22490000000,226,452,22265000000.0,0,1,0,1,0
413,22490000000,678,0,22240000000.0,1,0,0,1,0
414,22870000000,226,0,22240000000.0,1,0,0,1,0
415,22650000000,226,0,22345000000.0,1,0,0,1,0
416,22830000000,226,0,22345000000.0,1,0,0,1,0
417,22500000000,226,0,22255000000.0,1,0,0,1,0
418,22010000000,226,0,22255000000.0,1,0,0,0,1
419,22000000000,452,0,22300000000.0,1,0,0,0,1
420,22520000000,226,452,22300000000.0,0,1,0,1,0
421,21990000000,452,0,22240000000.0,1,0,0,0,1
422,22000000000,226,0,22240000000.0,1,0,0,0,1
423,22040000000,678,1130,22275000000.0,0,1,0,0,1
424,22540000000,226,0,22275000000.0,1,0,0,1,0
425,22490000000,226,0,22250000000.0,1,0,0,1,0
426,22010000000,226,0,22250000000.0,1,0,0,0,1
427,22510000000,452,0,22255000000.0,1,0,0,1,0
428,22500000000,452,0,22255000000.0,1,0,0,1,0
429,22490000000,226,0,22240000000.0,1,0,0,1,0
430,22520000000,226,0,22240000000.0,1,0,0,1,0
431,22700000000,226,0,22370000000.0,1,0,0,1,0
432,22830000000,226,0,22370000000.0,1,0,0,1,0
433,22010000000,226,0,22255000000.0,1,0,0,0,1
434,22500000000,226,0,22255000000.0,1,0,0,1,0
435,22000000000,452,0,22300000000.0,1,0,0,0,1
436,22650000000,678,0,22300000000.0,1,0,0,1,0
437,22490000000,678,0,22240000000.0,1,0,0,1,0
438,22000000000,226,0,22240000000.0,1,0,0,0,1
439,22490000000,452,678,22265000000.0,0,1,0,1,0
440,22830000000,226,0,22265000000.0,1,0,0,1,0
441,22010000000,226,0,22250000000.0,1,0,0,0,1
442,22490000000,678,0,22250000000.0,1,0,0,1,0
443,22590000000,226,0,22295000000.0,1,0,0,1,0
444,22830000000,226,0,22295000000.0,1,0,0,1,0
445,21990000000,452,0,22240000000.0,1,0,0,0,1
446,22690000000,226,0,22240000000.0,1,0,0,1,0
447,22510000000,226,0,22275000000.0,1,0,0,1,0
448,22550000000,1130,0,22275000000.0,1,0,0,1,0
449,22040000000,678,1130,22265000000.0,0,1,0,0,1
450,22650000000,678,0,22265000000.0,1,0,0,1,0
451,22010000000,226,0,22250000000.0,1,0,0,0,1
452,22490000000,678,0,22250000000.0,1,0,0,1,0
453,22000000000,452,0,22265000000.0,1,0,0,0,1
454,23090000000,226,0,22265000000.0,1,0,0,1,0
455,22550000000,678,0,22240000000.0,1,0,0,1,0
456,22510000000,226,0,22240000000.0,1,0,0,1,0
457,22040000000,1130,0,22295000000.0,1,0,0,0,1
458,22000000000,226,0,22295000000.0,1,0,0,0,1
459,22040000000,678,1130,22265000000.0,0,1,0,0,1
460,22650000000,678,0,22265000000.0,1,0,0,1,0
461,22500000000,226,0,22255000000.0,1,0,0,1,0
462,22010000000,226,0,22255000000.0,1,0,0,0,1
463,22520000000,452,0,22260000000.0,1,0,0,1,0
464,22830000000,226,0,22260000000.0,1,0,0,1,0
465,21990000000,452,0,22240000000.0,1,0,0,0,1
466,22880000000,226,0,22240000000.0,1,0,0,1,0
467,22040000000,1130,0,22320000000.0,1,0,0,0,1
468,22830000000,226,0,22320000000.0,1,0,0,1,0
469,22490000000,226,0,22250000000.0,1,0,0,1,0
470,22010000000,226,0,22250000000.0,1,0,0,0,1
471,22000000000,452,0,22255000000.0,1,0,0,0,1
472,22510000000,226,452,22255000000.0,0,1,0,1,0
473,21990000000,452,0,22240000000.0,1,0,0,0,1
474,22830000000,226,0,22240000000.0,1,0,0,1,0
475,22010000000,226,0,22250000000.0,1,0,0,0,1
476,22830000000,226,0,22250000000.0,1,0,0,1,0
477,21990000000,452,0,22240000000.0,1,0,0,0,1
478,22760000000,1356,0,22240000000.0,1,0,0,1,0
479,22010000000,226,0,22250000000.0,1,0,0,0,1
480,22490000000,678,0,22250000000.0,1,0,0,1,0
481,21990000000,452,0,22290000000.0,1,0,0,0,1
482,22650000000,226,0,22290000000.0,1,0,0,1,0
483,22490000000,452,0,22240000000.0,1,0,0,1,0
484,22540000000,226,0,22240000000.0,1,0,0,1,0
485,22650000000,678,0,22345000000.0,1,0,0,1,0
486,22000000000,226,0,22345000000.0,1,0,0,0,1
487,22560000000,226,0,22300000000.0,1,0,0,1,0
488,22700000000,226,0,22300000000.0,1,0,0,1,0
489,22490000000,678,0,22250000000.0,1,0,0,1,0
490,22010000000,226,0,22250000000.0,1,0,0,0,1
491,21990000000,452,0,22290000000.0,1,0,0,0,1
492,22690000000,226,0,22290000000.0,1,0,0,1,0
493,21990000000,226,452,22240000000.0,0,1,0,0,1
494,22830000000,226,0,22240000000.0,1,0,0,1,0
495,22050000000,226,0,22270000000.0,1,0,0,0,1
496,22490000000,678,0,22270000000.0,1,0,0,1,0
